STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
2003                ;WPK       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250710KR ;995       ;
2003                ;WGR       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034250766I  ;995       ;
2003                ;WGR       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250766KR ;995       ;
2003                ;WGR       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250766KR ;995       ;
2003                ;WGR       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250766KR ;995       ;
2003                ;WGR       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250766KR ;995       ;
2003                ;WGR       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250766KR ;995       ;
2003                ;DGY       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250801KR ;995       ;
2003                ;GHY       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034250860I  ;995       ;
2003                ;GHY       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250860KR ;995       ;
2003                ;GHY       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034250860KR ;995       ;
SMOKE               ;BGE       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034510100KR ;995       ;
SMOKE               ;BGE       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034510100KR ;995       ;
SMOKE               ;BGE       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034510100KR ;995       ;
SMOKE               ;BGE       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034510100KR ;995       ;
SMOKE               ;BRW       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034510200KR ;995       ;
SMOKE               ;PNK       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034510810KR ;995       ;
CROSS               ;BRW       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530200KR ;995       ;
CROSS               ;BRW       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530200KR ;995       ;
CROSS               ;BRW       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034530200DEI;995       ;
CROSS               ;WHT       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530700KR ;995       ;
CROSS               ;WHT       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034530700DEI;995       ;
CROSS               ;GRY       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530800KR ;995       ;
CROSS               ;ORG       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530880KR ;995       ;
CROSS               ;YEL       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530890KR ;995       ;
CROSS               ;YEL       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034530890KR ;995       ;
BLAKE               ;BLK       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540000KR ;995       ;
BLAKE               ;BLK       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540000KR ;995       ;
BLAKE               ;BLK       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034540000DEI;995       ;
BLAKE               ;BLK       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034540000DEI;995       ;
BLAKE               ;BRW       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540200KR ;995       ;
BLAKE               ;BRW       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034540200DEI;995       ;
BLAKE               ;GRN       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540600KR ;995       ;
BLAKE               ;GRN       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540600KR ;995       ;
BLAKE               ;GRN       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540600KR ;995       ;
BLAKE               ;GRN       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540600KR ;995       ;
BLAKE               ;GRN       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540600KR ;995       ;
BLAKE               ;GRN       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540600KR ;995       ;
BLAKE               ;WHT       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540700KR ;995       ;
BLAKE               ;WHT       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540700KR ;995       ;
BLAKE               ;WHT       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540700KR ;995       ;
BLAKE               ;WHT       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540700KR ;995       ;
BLAKE               ;WHT       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034540700KR ;995       ;
BLAKE               ;WHT       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034540700DEI;995       ;
BLAKE               ;WHT       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034540700DEI;995       ;
BLAKE               ;WHT       ;DEI;37 38 39 40 41 42                       ;1 2 3 3 2 1 012                         ;017460333576034540700DEI;995       ;
GOAL                ;SND       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034550110I  ;995       ;
GOAL                ;SND       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034550110I  ;995       ;
GOAL                ;SND       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034550110I  ;995       ;
GOAL                ;SND       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034550110I  ;995       ;
GOAL                ;SND       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460333576034550110I  ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
GOAL                ;SND       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034550110KR ;995       ;
CLIFF               ;ICE       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034600130KR ;995       ;
CLIFF               ;DBR       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576034600201KR ;995       ;
GOAL                ;FRS       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576049310981KR ;995       ;
GOAL                ;FRS       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576049310981KR ;995       ;
GOAL                ;FRS       ;KR ;36 37 38 39 40 41                       ;1 1 2 2 1 1 008                         ;017460333576049310981KR ;995       ;
GOAL                ;GRS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586033960605P  ;995       ;
GOAL                ;GRS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586033960605P  ;995       ;
GOAL                ;GYG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035940865P  ;995       ;
GOAL                ;GYG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035940865GRZ;995       ;
GOAL                ;GYG       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035940865GRZ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950705P  ;995       ;
GOAL                ;WHS       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586035950705Z  ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;WHS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586035950705GRZ;995       ;
GOAL                ;SLV       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950910P  ;995       ;
GOAL                ;SLV       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586035950910P  ;995       ;
GOAL                ;BGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090080P  ;995       ;
GOAL                ;BGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090080P  ;995       ;
GOAL                ;BGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090080P  ;995       ;
GOAL                ;BGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090080P  ;995       ;
GOAL                ;BGY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090080P  ;995       ;
GOAL                ;BGY       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586037090080Z  ;995       ;
GOAL                ;BUR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090510P  ;995       ;
GOAL                ;BUR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090510P  ;995       ;
GOAL                ;BUR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586037090510GRZ;995       ;
GOAL                ;WGN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090760P  ;995       ;
GOAL                ;WGN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090760P  ;995       ;
GOAL                ;WGN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090760P  ;995       ;
GOAL                ;WGN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090760P  ;995       ;
GOAL                ;WGN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090760P  ;995       ;
GOAL                ;WGN       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090760P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090805P  ;995       ;
GOAL                ;GYS       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586037090805Z  ;995       ;
GOAL                ;GYS       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586037090805GRZ;995       ;
GOAL                ;GHY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037090860P  ;995       ;
GOAL                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037100201P  ;995       ;
GOAL                ;DBR       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037100201P  ;995       ;
GOAL                ;DBR       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586037100201Z  ;995       ;
GOAL                ;DBR       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586037100201GRZ;995       ;
GOAL                ;TOP       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037100982P  ;995       ;
GOAL EDGE           ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037120200P  ;995       ;
GOAL EDGE           ;BRW       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037120200P  ;995       ;
GOAL EDGE           ;GRY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037120800P  ;995       ;
GOAL EDGE           ;GRY       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586037120800P  ;995       ;
NILO                ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038080000P  ;995       ;
NILO                ;BLK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038080000P  ;995       ;
NILO                ;BLK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038080000GRZ;995       ;
NILO                ;BLK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038080000GRZ;995       ;
NILO                ;BLK       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038080000GRZ;995       ;
NILO                ;KAK       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038080620P  ;995       ;
NILO                ;BOB       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038080983P  ;995       ;
NILO                ;BOB       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038080983GRZ;995       ;
NILO                ;BOB       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038080983GRZ;995       ;
NILO                ;BOB       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038080983GRZ;995       ;
2003                ;YEL       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038100890P  ;995       ;
2003                ;YEL       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038100890GRZ;995       ;
2003                ;YEL       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038100890GRZ;995       ;
2003                ;SLV       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038100910P  ;995       ;
2003                ;SLV       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038100910GRZ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110030P  ;995       ;
GOAL                ;BCU       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460333586038110030Z  ;995       ;
GOAL                ;BCU       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110030GRZ;995       ;
GOAL                ;BCU       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110030GRZ;995       ;
GOAL                ;MOC       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110210P  ;995       ;
GOAL                ;MOC       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110210P  ;995       ;
GOAL                ;MOC       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110210P  ;995       ;
GOAL                ;MOC       ;GRZ;41 42 43 44 45 46                       ;1 2 3 3 2 1 012                         ;017460333586038110210GRZ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
GOAL                ;COG       ;P  ;40 41 42 43 44 45                       ;1 1 2 2 1 1 008                         ;017460333586038110350P  ;995       ;
