STYLE;COLOUR;BOX;SIZES;ASSORTMENT;BAR CODE;PROVIDER;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750700E  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750700L  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750700M  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;WHT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750700N  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;I  ;36 37 38 39 40 41                       ;1 2 3 3 2 1 012                         ;017460318776034750980I  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750980L  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750980M  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;PNT       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750980N  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;E  ;37 38 39 40                             ;1 1 1 1 004                             ;017460318776034750983E  ;995       ;
BLAKECRAFT          ;BOB       ;L  ;37 38 39 40                             ;1 2 2 1 006                             ;017460318776034750983L  ;995       ;
BLAKECRAFT          ;BOB       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750983M  ;995       ;
BLAKECRAFT          ;BOB       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750983M  ;995       ;
BLAKECRAFT          ;BOB       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750983M  ;995       ;
BLAKECRAFT          ;BOB       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750983M  ;995       ;
BLAKECRAFT          ;BOB       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750983M  ;995       ;
BLAKECRAFT          ;BOB       ;M  ;36 37 38 39 40                          ;1 1 2 1 1 006                           ;017460318776034750983M  ;995       ;
BLAKECRAFT          ;BOB       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750983N  ;995       ;
BLAKECRAFT          ;BOB       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750983N  ;995       ;
BLAKECRAFT          ;BOB       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750983N  ;995       ;
BLAKECRAFT          ;BOB       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750983N  ;995       ;
BLAKECRAFT          ;BOB       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750983N  ;995       ;
BLAKECRAFT          ;BOB       ;N  ;37 38 39 40 41                          ;1 1 2 1 1 006                           ;017460318776034750983N  ;995       ;
GOAL EDGE           ;BRW       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786037120200R  ;995       ;
GOAL EDGE           ;BRW       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786037120200S  ;995       ;
GOAL EDGE           ;BRW       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786037120200S  ;995       ;
GOAL EDGE           ;GRY       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786037120800R  ;995       ;
GOAL EDGE           ;GRY       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786037120800R  ;995       ;
GOAL EDGE           ;GRY       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786037120800S  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110030R  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110030S  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;BCU       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110030T  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;R  ;40 41 42 43 44                          ;1 1 2 1 1 006                           ;017460318786038110210R  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;S  ;41 42 43 44 45                          ;1 1 2 1 1 006                           ;017460318786038110210S  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;T  ;41 42 43 44                             ;1 2 2 1 006                             ;017460318786038110210T  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
GOAL                ;MOC       ;Z  ;40 41 42 43 44 45                       ;1 2 3 3 2 1 012                         ;017460318786038110210Z  ;995       ;
